"ID","FOOD_NAME","FOOD_IMG","FOOD_TYPE1","FOOD_TYPE2","FOOD_DETAIL","FOOD_PRICE"
106,"샐)에그마요콤보샐러드","a94b82ef-f57e-4b21-9df4-d54409b6778e.jpg","간편식사","샐러드,간편식사","① 신선한 야채를 넣어 만든 피그인더가든의 신선한 샐러드로 더욱 건강하게! ② 고소한 노른자와 탱글거리는 흰자의 맛이 느껴지는 에그마요 스쿱샐러드가 더해진 샌드위치로 더욱 든든하게! ③ 풍미가 가득한 갈릭페퍼 드레싱으로 더욱 맛있게 즐기세요.",3900
107,"주)T1스파이시돈까스삼각","b3059919-f0db-4789-94b2-6c7de2752404.jpg","간편식사","삼각김밥,간편식사","SKT T1제휴 매콤 돈까스 삼각! 아주 매콤한 소스를 묻힌 돈까스를 토핑으로 넣은 빅 삼각김밥! SKT T1 선수단 오너의 사진이 스티커 디자인에 들어가 있는 상품",1500
108,"김)짜파게티닭갈비김밥","99e31ab2-ba2e-4ec3-8356-cf60f5148114.jpg","간편식사","김밥,간편식사","닭갈비에 달콤한 농심 짜장게티소스를 섞어 만든 줄김밥",3300
109,"도)오천원의행복불백정식","9f27e909-b86e-4ef7-9c33-5fef9245743f.jpg","간편식사","도시락,간편식사","간장소스로 볶아낸 돼지불백과 소세지야채볶음까지 들어있는 정식 도시락",5000
110,"도)매코매요떠먹는피자","d1990cd8-e833-439a-a7d9-dd78e1d8d8da.jpg","간편식사","도시락,간편식사","높은 인기의 스리라차마요소스를 한국식으로 재해석한 매코매요소스를 활용! 궁합이 잘 맞는 닭가슴살을 토핑하여 맛의 엣지를 높인 떠먹는 피자",6900
111,"김)매코매요참치김밥","cfc6dc5a-3f77-4722-85ca-976c5b6a0537.jpg","간편식사","김밥,간편식사","매콤한 오뚜기 매코매요 소스에 참치를 버무려 만든 토핑이 가득 들어간 김밥",3100
112,"샌)매코매요치킨샌드","8bc93b3c-40d1-4037-abfa-834f4fc0d3f4.jpg","간편식사","샌드위치,간편식사","매콤한 매코매요소스로 버무린 닭가슴살 샐러드에 아삭한 양상추를 토핑한 샌드위치",3600
113,"햄)T1스파이시통닭다리","83a71763-16c8-4888-a0cc-ad68d837b1c4.jpg","간편식사","햄버거,간편식사","크런치한 치킨패티에 스파이시한 화끈한 매운 맛이 매력적인 치킨버거 - T1 인기선수들의 포토카드 30종이 랜덤으로 들어있는 햄버거",4000
114,"샐)베리앤베리샐러드","e67c3ce0-86e2-4b8c-813f-702f18caca80.jpg","간편식사","샐러드,간편식사","① 신선한 야채를 넣어 만든 피그인더가든의 신선한 샐러드로 더욱 건강하게! ② 상큼한 베리크런치뮤즐리, 건조 블루베리에 부드러운 감자 스쿱을 더해 더욱 다채로운 맛과 식감! ③ 봄을 닮은 딸기 드레싱으로 입 안 가득한 상큼함!",3800
115,"샐)오렌지앤망고샐러드","d063c511-ff18-433c-922b-c080e5efbf86.jpg","간편식사","샐러드,간편식사","① 신선한 야채를 넣어 만든 피그인더가든의 신선한 샐러드로 더욱 건강하게! ② 상큼한 크랜베리, 건조 망고에 인기토핑 치킨텐더를 더해 호불호없이 먹을 수 있는 맛과 식감! ③ 과즙이 연상되는 오렌지 드레싱으로 입 안 가득한 상큼함!",3800
116,"도)오천원의행복제육정식","b16316e4-dbc0-415a-832e-836b825030e3.jpg","간편식사","도시락,간편식사","매콤한 제육볶음과 소세지야채볶음까지 들어있는 정식 도시락",5000
117,"샐)애플앤살구샐러드","fd0474bd-da55-440a-a01c-d1a2980f2158.jpg","간편식사","샐러드,간편식사","① 신선한 야채를 넣어 만든 피그인더가든의 신선한 샐러드로 더욱 건강하게! ② 상큼한 건조 살구에 달콤한 고구마, 부드러운 닭가슴살을 더해 맛있을 수 밖에 없는 조합! ③ 달콤상큼한 애플 드레싱으로 입 안 가득한 상큼함!",3800
118,"도)포켓매콤닭강정","323afdf8-9d16-4deb-bcc3-28d9399631bc.jpg","간편식사","도시락,간편식사","배달비 걱정 No! 집 앞 CU에서 간편하게 즐기는 1인분 용량 닭강정",5200
119,"도)포켓달콤닭강정","033d7428-73aa-43c2-b7a3-32fa7aa299be.jpg","간편식사","도시락,간편식사","배달비 걱정 No! 집 앞 CU에서 간편하게 즐기는 1인분 용량 닭강정",5200
120,"도)닭가슴살스팸덮밥","923f8296-484f-4120-8c62-27a698a532c5.jpg","간편식사","도시락,간편식사","닭가슴살도 이젠 스팸으로, 맛과 건강을 동시에 챙길 수 있는 덮밥",4900
121,"주)닭가슴살스팸밥바","98e745fc-8b24-43bd-affd-8c403da3080f.jpg","간편식사","주먹밥,간편식사","단백질 함량 12g! 건강한 현미밥에 닭가슴살과 매콤소스를 넣고 건강한 닭가슴살 스팸을 위에 얹은 밥바",2400
122,"샌)신이어마켙사라다샌드","f179217e-a00e-4749-8152-c7770e5bd13b.jpg","간편식사","샌드위치,간편식사","할머니의 푸짐한 인정이 느껴지는 계란감자 사라다를 듬뿍토핑한 미니 샌드위치",3600
123,"김)신이어마켙소불고기","61e73cdc-5bb3-42be-a8bf-4f5bfe59c08d.jpg","간편식사","김밥,간편식사","할머니댁 놀러가면 먹던 그맛! 달콤한 소불고기에 비빔밥을 연상시키는 다양한 토핑의 조합",3400
124,"김)망곰이피크닉김밥SET","fd44625b-e8c5-4984-82ca-21e10c3fe8e4.jpg","간편식사","김밥,간편식사","망곰이 띠부씰이 들어간 피크닉에 들고가기 좋은 계란김밥 + 유부초밥 구성의 용기김밥",5300
125,"샐)로제치즈파르펠레샐러","6418f44f-2fb2-407b-96c4-918284349033.jpg","간편식사","샐러드,간편식사","꾸덕한 로제소스가 마리네이드 된 파르팔레 면에 크랜베리를 뿌려 다소 심심할 수 있는 로제파스타 소스에 상큼함을 up! 짭쪼롬한 소시지 슬라이스와 쉬레드 치즈, 그리고 크루통까지 더해져 더욱 푸짐하고 맛있게 있게 즐길 수 있어요.",4800
126,"도)백종원양파오야꼬동","922d1081-a852-4c3c-873d-e31c4c79b076.jpg","간편식사","도시락,간편식사","백종원 덮밥으로 맛있고 간편한 한끼! 국내산 창녕양파로 맛을 낸 백종원식 오야꼬동! 가쓰오밥에 닭고기볶음, 스크램블에그, 양파구이를 듬뿍 얹은 일본식 닭고기덮밥.",4600
127,"햄)백종원창녕양파치킨","9667b509-1336-409d-88a1-0012384a6d87.jpg","간편식사","햄버거,간편식사","두툼한 통살치킨패티에 어니언소스와 창녕양파슬라이스를 토핑한 햄버거",3900
128,"샐)오리엔탈파르펠레샐러","439ad32b-2a79-412a-81bb-7ce1134e34a3.jpg","간편식사","샐러드,간편식사","오일 마리네이트한 파르팔레 면에 베이컨과 파프리카를 찹핑해 톡톡 아삭한 식감과 짭조롬한 맛이 어우러져요~ 고소한 닭가슴살과 감칠맛 나는 블랙올리브, 알싸한 할라피뇨가 토핑으로 들어가 더욱 다채로운 맛을 느낄 수 있어요!",4800
129,"주)백종원양파너비아니","b3967cab-cacf-4b1a-b95c-1ba5e6b72266.jpg","간편식사","주먹밥,간편식사","백종원 제휴 밥바! 김치볶음밥에 데리마요소스와 양파를 볶은 토핑을 넣고 사각 너비아니를 올린 밥바",2500
130,"도)압도적치킨마요정식","c5601f69-2792-44db-aae3-df732606e670.jpg","간편식사","도시락,간편식사","압도적 도시락 2탄! 가라아게가 압도적으로 듬뿍! 잘 어울리는 데리마요소스와 같이 비벼먹는 치킨마요 정식 도시락",5500
131,"샌)단백충전치킨에그","bbe70f27-e153-45dd-9d00-d7103516444c.png","간편식사","샌드위치,간편식사","에그샐러드와 치킨샐러드를 한번에 즐기는 단백질 22g의 영양만점 샌드위치",3800
132,"핫)잔슨빌오리진핫도그","9009d947-4206-4370-b408-b4eb9ed394a7.jpg","간편식사","핫도그,간편식사","잔슨빌 소시지에 케첩, 머스타드가 토핑된 클래식 한 맛의 핫도그",4000
133,"주)쟌슨빌매콤바베큐삼각","29df91e2-0ac2-4c71-942a-3756d9976b6a.jpg","간편식사","삼각김밥,간편식사","케챱밥에 쟌슨빌 소시지를 얇게 잘라 각 종 야채와 매콤한 바베큐 소스와 함께 볶은 토핑을 넣은 일반 삼각김밥!",1300
134,"김)쟌슨빌소시지","102f4e0a-9e4d-4e54-841a-454506658a30.jpg","간편식사","김밥,간편식사","새콤달콤한 케챱밥에 육즙가득 짭쪼롬한 쟌슨빌 소시지가 통으로 들어간 김밥",3400
135,"도)떠먹는파이브치즈피자","29b6b4d1-8ac5-4b7a-92dc-5a796db55c6e.jpg","간편식사","도시락,간편식사","상하치즈 콜라보 피자 출시! 5가지 치츠가 듬뿍 토핑되어 쭈욱~ 늘어나는 치즈와 갈릭마요 소스의 풍미를 가득 느낄 수 있는 떠먹는 피자!",5200
136,"주)상하콘치즈삼각","25965bf1-f30e-4586-8b5c-e2bc9797b737.jpg","간편식사","삼각김밥,간편식사","상하 치즈 제휴 상품! 떡볶이 양념밥에 상하 쉬레드 믹스 치즈, 옥수수를 넣어 만든 콘치즈 토핑을 더한 일반 삼각김밥",1200
137,"김)상하치즈떡볶이김밥","0478a2bf-d80c-4f8d-bb66-acdc3e955335.jpg","간편식사","김밥,간편식사","매콤한 떡볶이 소스에 버무린 밥에 고소한 상하스트링 치즈가 들어간 김밥. 떡볶이와 함께 먹기 최고의 메뉴",3000
138,"햄)대파크림슈림프버거","435543e9-53c6-4bd5-85da-bb79543eec59.jpg","간편식사","햄버거,간편식사","고소한 대파크림치즈에 탱탱한 새우패티를 토핑한 햄버거",3900
139,"샌)베이컨대파크림샌드","bf718a8a-dad4-4b3c-b26a-7c6f19e96e39.jpg","간편식사","샌드위치,간편식사","상하크림치즈에 짭조롬한 베이컨, 아삭한 대파를 섞어 햄치즈를 토핑한 샌드위치",3800
140,"면)치즈미트볼파스타","20a5bd5b-8f32-4456-a8b8-726230713d83.jpg","간편식사","조리면,간편식사","풍미 넘치는 치즈가 한 가득! 간편하게 렌지업하면 쭈우욱 늘어나는 치즈! 여기가 이탈리아! 촉촉한 미트볼과 남녀노소가 좋아하는 토마토 베이스 소스의 조합으로 맛있게 즐기는 스파게티",4900
141,"면)열무김치말이국수","5744ca81-f558-493a-ab66-e35af27647b0.jpg","간편식사","조리면,간편식사","새콤하고 아삭한 열무김치가 듬뿍! 시원한 동치미맛 냉면육수와 함께 즐기는 김치말이 국수",5400
142,"샐)플레인베이글샐러드","e71dc918-4689-4ac1-98fe-d4792a1ddfd1.jpg","간편식사","샐러드,간편식사","① 신선한 야채를 넣어 만든 피그인더가든의 신선한 샐러드로 더욱 건강하게! ② 쫀득한 베이글에 미국 120년 전통의 크래프트 크림치즈를 스프레드, 우유의 고소함과 은은한 맛이 매력적인 크림치즈 맛이 매력적! ③ 풍미가 가득한 갈릭페퍼 드레싱으로 더욱 맛있게 즐기세요.",3900
143,"면)슈퍼라지킹비빔면","29e2fb86-f306-43a6-bc9e-15d90bd37402.jpg","간편식사","조리면,간편식사","특대형 사이즈로 돌아온 슈퍼라지킹 비빔면! 바삭한 만두가 무려 3개! 총 8가지 토핑이 들어가 고소한 참기름과 매콤달콤한 비빔면 소스와 함께 즐기는 상품. 쫄깃한 소면은 기존 대비 220% 더 들어가 더욱 풍성하고 다채롭게 즐기는 비빔면",7900
144,"도)놀라운김치참치덮밥","0cf1f0d0-b3fe-459c-be5f-38ed01bbc216.jpg","간편식사","도시락,간편식사","놀라운 가격 3,900원으로 즐기는 가성비 덮밥! 매콤담백한 맛의 김치참치볶음과 계란후라이를 밥 위에 토핑하여 호불호 없는 맛의 국민덮밥.",3900
145,"주)참치김치볶음삼각","913a3fd4-f2c3-40d9-a0ba-2b366da08831.jpg","간편식사","삼각김밥,간편식사","단무지참깨밥에 고소하고 담백한 참치와 짭짤한 볶음김치를 섞어 토핑으로 넣은 일반 삼각김밥",1300
146,"도)압도적바싹불고기정식","ccbac752-61f5-4af0-a85c-bec85d34912e.jpg","간편식사","도시락,간편식사","압도적 도시락 2탄! 비비고 떡갈비가 통으로! 촉촉한 떡갈비와 국민반찬 소세지야채볶음, 김치볶음, 샐러드까지 들어있는 정식 도시락",5500
147,"샌)Fresh데리야끼치킨랩","f7331231-8087-4bc7-8e6f-a0dee595460e.jpg","간편식사","샌드위치,간편식사","데리야끼소스에 버무린 가라아게에 각종 야채가 풍성하게 토핑 된 랩 샌드위치",5200
148,"주)더건강두부스테이크","e0e5e4d3-7b94-401a-b559-665faa6a0b83.jpg","간편식사","삼각김밥,간편식사","현미밥에 두부로 만든 스테이크를 토핑한 일반 삼각김밥",1300
149,"샌)머쉬룸두부치킨샌드","aa030ec5-ca7d-451a-aee2-485ee28a66ed.jpg","간편식사","샌드위치,간편식사","트러플향 버섯볶음과 두부닭가슴살 샐러드를 토핑한 샌드위치",3600
150,"도)더건강두부소불고기","e81b1b29-aab4-4708-af3d-4fc26c1faed7.jpg","간편식사","도시락,간편식사","소불고기와 두부, 현미밥과 단호박샐러드까지 단백질 듬뿍 건강하게 즐기는 더건강 도시락",5500
151,"김)닭가슴살두부김밥","e109a500-3ec3-4671-bab4-edb6312d4984.jpg","간편식사","줄김밥,간편식사","단백질 가득 닭가슴살에 두부를 섞어 만든 닭가슴살두부스틱에 각종 토핑을 넣어 만든 줄김밥",3400
152,"면)머쉬룸치킨파스타","731fa935-e185-4137-a31c-28c049fc64ad.jpg","간편식사","조리면,간편식사","더 건강하고 더 맛있게 돌아온 더건강 시리즈 ① 부드러운 닭가슴살과 쫄깃한 버섯이 가득! 기존 자사 유사상품 대비 단백질이 더 들어간 파스타 ② 트러플 향 오일 소스로 더 풍미 넘치게 즐기는 오일 파스타!",4500
153,"도)직화고기반반정식","057afff4-faa7-4165-ac38-7d1def8fd474.jpg","간편식사","도시락,간편식사","직화로 구워 불맛을 제대로 살렸다! 고추장과 간장 두가지의 직화불고기를 동시에 맛 볼 수 있는 정식 도시락",5500
154,"샌)단백반숙계란샌드","90d19796-eace-488b-9f8b-66a388992821.jpg","간편식사","샌드위치,간편식사","감자샐러드에 반숙계란 슬라이스를 토핑하여 단백한 맛을 살린 샌드위치",3600
155,"주)뉴매코매요참치삼각","8fbba870-3ab7-4618-b508-a3d6a00500d8.jpg","간편식사","삼각김밥,간편식사","오뚜기 제휴 매코매요를 사용한 일반 삼각! 스리라차와 마요네즈가 만난 오뚜기 신상품 매코매요를 넣은 참치마요 일반 삼각!",1200
156,"주)뉴압도적전주비빔삼각","8270aae6-2d95-41e3-a997-d0268b574287.jpg","간편식사","삼각김밥,간편식사","토핑양 Up! 현 운영 중인 빅삼각 토핑 대비 26% 돼지고기토핑을 많이 넣은 상품의 압도적 시리즈 빅 삼각김밥!",1700
157,"주)소고기고추장삼각","496ee272-7d01-4187-a29e-c23516e5c265.jpg","간편식사","삼각김밥,간편식사","매콤한 고추장과 소고기가 만나 누구나 아는 맛있는 소고기고추장 일반 삼각김밥!",1100
158,"주)참치마요삼각","1ae962f7-5c9e-418b-be3a-c330a352cc44.jpg","간편식사","삼각김밥,간편식사","참치와 고소한 마요네즈의 조화! 국민 1등 삼각김밥!",1100
159,"주)참치마요전주비빔더블","dbb01567-ddb4-4c4f-8abc-e37293b4de0c.jpg","간편식사","삼각김밥,간편식사","인기순위 1,2위의 참치마요와 전주비빔 삼각김밥을 붙인 더블 삼각김밥!",2100
160,"도)배홍동참치비빔밥","02d99205-8725-4a18-bbbf-b529c19a7389.jpg","간편식사","도시락,간편식사","여름철 별미 배홍동 비빔면 소스를 활용한 비빔밥! 참치, 당근채, 청상추, 양배추를 듬뿍 넣고~ 계란후라이까지 올려 매콤새콤한 맛으로 즐기는 별미 비빔밥!",5000
161,"주)배홍동참치유부밥바","75f938d6-2d04-445a-9151-50baeb6769e3.png","간편식사","주먹밥,간편식사","매콤 새콤한 배홍동 만능소스를 넣은 참치야채샐러드를 토핑하여 점보 유부 안에 넣은 유부밥바",2400
162,"햄)배홍동멘치카츠버거","eefb3735-3991-4a86-bb4f-15f8f4a3356c.jpg","간편식사","햄버거,간편식사","새콤한 배홍동소스와 고소한 멘치카츠가 조화로운 여름철에 제격인 햄버거",3300
163,"도)치카스닭강정","558a78f1-76da-4fb8-b6b0-8b281a01cac7.jpg","간편식사","도시락,간편식사","무더위를 날려버릴 시원한 콜라보! 카스 콜라보 닭강정 출시! 어니언 시즈닝과 갈릭디핑소스를 토핑하여 맥주 안주로 제격인 닭강정!",5300
164,"김)배홍동참치김밥","8ecdcfe8-5e9e-462d-8677-906a7aa2c3f9.jpg","간편식사","김밥,간편식사","새콤달콤한 배홍동 소스에 고소한 참치를 섞어만든 더운 여름 딱 맛있는 배홍동참치김밥",3000
165,"주)백종원3XL치즈제육","c23fef23-5acb-42fb-aeac-18c7054c787a.jpg","간편식사","삼각김밥,간편식사","매콤한 제육볶음에 고소한 치즈를 뿌린 백종원이 제안하는 새로운맛",1600
